seed,episode,metric,val
0,0,win,0.0
0,0,draw,0.0
0,100,win,0.0
0,100,draw,0.0
0,200,win,0.0
0,200,draw,0.0
0,300,win,0.0
0,300,draw,0.0
0,400,win,0.0
0,400,draw,0.01
0,400,loss,0.0024440838024020195
0,500,win,0.0
0,500,draw,0.02
0,500,loss,0.0015649932902306318
0,600,win,0.0
0,600,draw,0.02
0,600,loss,0.0011845926055684686
0,700,win,0.0
0,700,draw,0.06
0,700,loss,0.0021830876357853413
0,800,win,0.0
0,800,draw,0.0
0,800,loss,0.0009510028176009655
0,900,win,0.0
0,900,draw,0.05
0,900,loss,0.0016666660085320473
0,1000,win,0.0
0,1000,draw,0.05
0,1000,loss,0.0015499282162636518
0,1100,win,0.0
0,1100,draw,0.16
0,1100,loss,0.0022858313750475645
0,1200,win,0.0
0,1200,draw,0.2
0,1200,loss,0.0018046596087515354
0,1300,win,0.0
0,1300,draw,0.13
0,1300,loss,0.002182235475629568
0,1400,win,0.0
0,1400,draw,0.2
0,1400,loss,0.002086898311972618
0,1500,win,0.0
0,1500,draw,0.26
0,1500,loss,0.003288921667262912
0,1600,win,0.0
0,1600,draw,0.21
0,1600,loss,0.0025342863518744707
0,1700,win,0.0
0,1700,draw,0.38
0,1700,loss,0.002680317498743534
0,1800,win,0.0
0,1800,draw,0.42
0,1800,loss,0.004927780479192734
0,1900,win,0.0
0,1900,draw,0.36
0,1900,loss,0.0023641223087906837
0,2000,win,0.0
0,2000,draw,0.37
0,2000,loss,0.003169076982885599
0,2100,win,0.0
0,2100,draw,0.56
0,2100,loss,0.005215672310441732
0,2200,win,0.0
0,2200,draw,0.61
0,2200,loss,0.002628468442708254
0,2300,win,0.0
0,2300,draw,0.36
0,2300,loss,0.003253021277487278
0,2400,win,0.0
0,2400,draw,0.34
0,2400,loss,0.0036592790856957436
0,2500,win,0.0
0,2500,draw,0.6
0,2500,loss,0.004706737585365772
0,2600,win,0.0
0,2600,draw,0.59
0,2600,loss,0.003772913943976164
0,2700,win,0.0
0,2700,draw,0.52
0,2700,loss,0.003953665029257536
0,2800,win,0.0
0,2800,draw,0.69
0,2800,loss,0.0037967704702168703
0,2900,win,0.0
0,2900,draw,0.66
0,2900,loss,0.005465157330036163
1,0,win,0.0
1,0,draw,0.05
1,100,win,0.0
1,100,draw,0.04
1,200,win,0.0
1,200,draw,0.02
1,300,win,0.0
1,300,draw,0.04
1,400,win,0.0
1,400,draw,0.01
1,400,loss,0.0014370910357683897
1,500,win,0.0
1,500,draw,0.18
1,500,loss,0.0013045577798038721
1,600,win,0.0
1,600,draw,0.07
1,600,loss,0.0021247887052595615
1,700,win,0.0
1,700,draw,0.09
1,700,loss,0.0013809213414788246
1,800,win,0.0
1,800,draw,0.11
1,800,loss,0.002319939900189638
1,900,win,0.0
1,900,draw,0.05
1,900,loss,0.0020655267871916294
1,1000,win,0.0
1,1000,draw,0.13
1,1000,loss,0.0010635750368237495
1,1100,win,0.0
1,1100,draw,0.19
1,1100,loss,0.0027058222331106663
1,1200,win,0.0
1,1200,draw,0.1
1,1200,loss,0.0017183409072458744
1,1300,win,0.0
1,1300,draw,0.16
1,1300,loss,0.002794165862724185
1,1400,win,0.0
1,1400,draw,0.11
1,1400,loss,0.002517739310860634
1,1500,win,0.0
1,1500,draw,0.19
